order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,order_status,shipping_city,shipping_state
4650,979,150,3,27.09,81.27,2025-07-25,Delivered,New Anthony,Vermont
4651,863,137,4,190.49,761.96,2025-11-30,Delivered,Alexisborough,Wyoming
4652,497,200,3,475.37,1426.11,2025-06-05,Processing,Wrightborough,New Hampshire
4653,100,33,4,31.92,127.68,2025-06-26,Delivered,North Alexanderside,Oregon
4654,533,78,3,81.52,244.56,2024-12-25,Shipped,Cunninghamland,South Carolina
4655,925,117,1,123.59,123.59,2025-09-03,Delivered,Kimberlymouth,Indiana
4656,807,136,2,287.21,574.42,2024-11-01,Processing,Thompsonhaven,Arkansas
4657,583,55,3,42.27,126.81,2025-05-09,Delivered,West Elizabeth,New York
4658,970,125,11,9.52,104.72,2024-06-09,Delivered,Port Christopherhaven,Mississippi
4659,526,61,3,169.19,507.57,2024-10-10,Delivered,East Ronaldchester,Kentucky
4660,878,125,6,9.52,57.12,2024-01-29,Delivered,New Tammy,Louisiana
4661,512,158,1,57.88,57.88,2025-02-20,Delivered,Dianafurt,Missouri
4662,103,112,1,45.25,45.25,2025-01-09,Delivered,Port Haydenfurt,Kansas
4663,883,154,6,49.99,299.94,2025-05-28,Delivered,West Logan,Washington
4664,224,195,1,97.33,97.33,2025-05-05,Processing,Wilsonside,Vermont
4665,655,70,4,149.45,597.8,2025-07-27,Delivered,Lake William,Nevada
4666,7,84,1,95.76,95.76,2024-04-13,Shipped,New Kristinbury,Washington
4667,573,26,6,13.77,82.62,2024-06-02,Shipped,Christopherstad,Virginia
4668,132,130,1,186.07,186.07,2024-02-11,Delivered,Middletonstad,Kentucky
4669,353,48,1,260.96,260.96,2025-09-21,Delivered,Michaelport,South Carolina
4670,471,133,1,1095.3,1095.3,2025-11-23,Shipped,Jenniferview,Colorado
4671,225,122,4,28.49,113.96,2025-11-25,Delivered,Lake Georgechester,Virginia
4672,748,105,3,145.88,437.64,2025-02-01,Delivered,Jamesville,Delaware
4673,979,155,2,485.1,970.2,2025-05-18,Returned,New Anthony,Vermont
4674,145,176,3,103.36,310.08,2024-07-29,Delivered,Lake Robert,Hawaii
4675,410,105,2,145.88,291.76,2024-02-09,Delivered,New Mirandamouth,New Jersey
4676,383,108,7,35.35,247.45,2024-04-07,Delivered,Melissafort,Virginia
4677,444,185,12,48.88,586.56,2024-04-29,Processing,Robertburgh,Delaware
4678,169,8,1,71.61,71.61,2024-09-20,Delivered,West Janetland,Nevada
4679,602,152,1,1386.63,1386.63,2025-05-15,Delivered,South John,Arkansas
4680,859,191,3,14.34,43.02,2025-09-12,Delivered,Port Samantha,Maryland
4681,931,138,5,28.38,141.9,2025-05-14,Returned,North Anthony,North Carolina
4682,7,193,1,7.88,7.88,2025-10-12,Processing,New Kristinbury,Washington
4683,972,56,2,62.2,0.0,2024-11-22,Cancelled,Stephensonberg,Arkansas
4684,136,153,5,20.9,104.5,2025-10-15,Delivered,Carpenterton,Texas
4685,873,47,4,64.42,257.68,2024-03-27,Processing,Lake Amandafort,Iowa
4686,169,105,4,145.88,583.52,2025-11-09,Returned,West Janetland,Nevada
4687,653,138,3,28.38,85.14,2024-01-22,Delivered,North Cesarton,Texas
4688,62,144,1,16.76,16.76,2024-10-02,Delivered,New Glen,South Carolina
4689,647,25,5,115.58,577.9,2025-06-02,Delivered,Campbellton,South Carolina
4690,247,112,2,45.25,90.5,2025-09-20,Delivered,South Carolyn,Alaska
4691,14,64,2,40.97,81.94,2024-09-30,Delivered,East Alexander,Maryland
4692,504,11,3,101.47,304.41,2024-11-29,Returned,Andersonport,Maryland
4693,878,141,1,410.72,0.0,2025-01-10,Cancelled,New Tammy,Louisiana
4694,411,55,4,42.27,0.0,2024-11-22,Cancelled,West Debbieside,West Virginia
4695,108,71,1,1339.32,1339.32,2025-12-16,Delivered,Pricehaven,Pennsylvania
4696,533,93,1,1327.15,1327.15,2024-04-25,Delivered,Cunninghamland,South Carolina
4697,285,61,3,169.19,507.57,2024-07-25,Delivered,Lake Albertmouth,Colorado
4698,953,10,2,1605.0,3210.0,2025-08-14,Delivered,Hopkinstown,Washington
4699,757,113,5,97.48,487.4,2025-09-28,Delivered,Lake Sydneyfort,Florida
4700,906,187,1,393.01,393.01,2024-05-07,Delivered,Danielleville,Washington
4701,773,179,2,1621.96,3243.92,2024-10-11,Delivered,Grayfort,Florida
4702,415,138,5,28.38,141.9,2025-10-08,Delivered,Port Jasmine,Nevada
4703,572,126,4,26.67,106.68,2024-08-20,Delivered,Jenniferberg,North Carolina
4704,147,182,2,361.77,723.54,2025-12-06,Delivered,West Michellebury,Montana
4705,585,79,1,11.71,11.71,2025-04-28,Delivered,Mooreview,Maryland
4706,317,109,2,401.48,802.96,2025-02-17,Shipped,Rosschester,Utah
4707,18,59,4,6.69,26.76,2025-02-03,Delivered,Port Jessica,South Dakota
4708,34,114,5,29.44,147.2,2025-04-15,Delivered,Port Madison,Washington
4709,575,129,3,112.51,337.53,2025-02-17,Processing,East Christinashire,New Hampshire
4710,354,82,5,37.77,188.85,2025-02-02,Delivered,Ashleyhaven,Vermont
4711,825,45,2,172.19,344.38,2025-09-11,Delivered,West Joshua,Nevada
4712,288,141,1,410.72,410.72,2024-07-21,Delivered,Franklinfurt,Oregon
4713,367,83,3,462.77,1388.31,2025-06-25,Processing,West Mackenziehaven,Wyoming
4714,808,126,2,26.67,53.34,2024-09-01,Delivered,Christopherbury,North Dakota
4715,993,54,1,91.12,91.12,2025-08-16,Delivered,Quinnberg,Washington
4716,902,117,2,123.59,247.18,2024-08-06,Delivered,South Mark,Alaska
4717,842,145,1,1051.16,1051.16,2024-10-27,Shipped,Geneburgh,Arkansas
4718,122,9,2,901.03,1802.06,2025-01-12,Delivered,Juliemouth,California
4719,938,99,1,49.77,49.77,2025-08-16,Delivered,Carrillotown,Connecticut
4720,413,76,3,218.78,656.34,2024-09-14,Delivered,North Donnamouth,Tennessee
4721,659,131,2,61.47,122.94,2025-03-23,Delivered,West Sarah,Alabama
4722,18,6,8,32.87,262.96,2025-06-27,Shipped,Port Jessica,South Dakota
4723,920,183,4,135.59,542.36,2024-03-13,Processing,West Tammyborough,West Virginia
4724,211,94,1,56.88,56.88,2025-10-01,Delivered,East Frederick,Montana
4725,133,58,2,245.48,490.96,2024-01-01,Delivered,Julieshire,Montana
4726,809,161,4,20.39,81.56,2024-02-11,Delivered,Jamesport,New Jersey
4727,450,139,2,41.2,82.4,2024-05-06,Delivered,North Mark,South Carolina
4728,448,171,5,47.53,0.0,2024-08-20,Cancelled,Timothytown,Mississippi
4729,631,60,6,18.23,0.0,2025-11-29,Cancelled,Clarktown,South Dakota
4730,790,176,1,103.36,103.36,2024-12-05,Delivered,New Natalie,Mississippi
4731,837,182,1,361.77,361.77,2024-10-09,Delivered,West Lucasville,Montana
4732,31,10,1,1605.0,1605.0,2025-01-23,Delivered,East Charles,Maine
4733,22,150,10,27.09,270.9,2024-02-10,Delivered,West Bethshire,Arkansas
4734,361,77,2,759.78,1519.56,2024-01-07,Shipped,Kellermouth,Hawaii
4735,479,78,4,81.52,0.0,2025-10-20,Cancelled,New Anthonymouth,California
4736,388,38,1,31.4,31.4,2024-09-14,Delivered,South Shaunhaven,North Dakota
4737,244,169,3,182.34,0.0,2025-03-25,Cancelled,Thomasbury,Maryland
4738,857,129,1,112.51,112.51,2025-03-09,Delivered,Lake William,Minnesota
4739,320,42,1,95.18,95.18,2025-04-28,Delivered,South William,Connecticut
4740,731,7,5,45.16,225.8,2025-02-04,Processing,Underwoodberg,Utah
4741,383,180,5,21.56,107.8,2025-01-10,Processing,Melissafort,Virginia
4742,821,104,9,12.69,114.21,2024-11-28,Returned,Deanport,North Carolina
4743,868,87,4,93.57,0.0,2024-04-28,Cancelled,Samanthastad,Minnesota
4744,566,183,4,135.59,542.36,2025-11-20,Delivered,Jackfort,New York
4745,776,166,6,12.13,72.78,2025-05-07,Delivered,New Michaelshire,Pennsylvania
4746,950,29,3,71.74,215.22,2025-08-16,Delivered,Harringtonberg,Maine
4747,658,136,1,287.21,287.21,2024-12-17,Delivered,Josephland,Minnesota
4748,42,57,2,1697.6,3395.2,2025-10-18,Delivered,West Davidview,Oklahoma
4749,329,133,1,1095.3,1095.3,2024-01-27,Shipped,Timothyfurt,Hawaii
4750,95,5,2,121.33,242.66,2024-01-16,Delivered,Jamesville,Virginia
4751,682,186,2,178.23,356.46,2024-01-03,Delivered,East Kaylatown,Virginia
4752,68,35,2,18.72,37.44,2024-10-24,Delivered,Michaelhaven,Kansas
4753,68,168,5,36.23,181.15,2025-08-10,Delivered,Michaelhaven,Kansas
4754,841,11,3,101.47,304.41,2025-10-25,Delivered,South Stacey,Utah
4755,667,137,4,190.49,761.96,2025-05-31,Shipped,South Willie,Alabama
4756,657,5,3,121.33,363.99,2024-12-11,Returned,Lake Kenneth,South Dakota
4757,667,186,1,178.23,178.23,2024-02-01,Delivered,South Willie,Alabama
4758,294,163,1,519.4,519.4,2024-11-13,Delivered,North Joshua,West Virginia
4759,471,156,2,29.37,58.74,2024-06-25,Returned,Jenniferview,Colorado
4760,137,122,2,28.49,56.98,2024-03-14,Delivered,North Crystalport,Connecticut
4761,773,177,4,180.62,722.48,2025-12-25,Shipped,Grayfort,Florida
4762,594,148,1,75.74,75.74,2024-12-07,Delivered,Hendersonview,Maine
4763,877,95,2,22.59,45.18,2025-02-11,Delivered,Mercadoton,North Dakota
4764,463,172,2,94.69,189.38,2024-02-06,Delivered,South Jacobside,Wisconsin
4765,73,114,5,29.44,147.2,2025-06-06,Delivered,Moorebury,North Dakota
4766,930,57,1,1697.6,1697.6,2024-01-27,Delivered,Matthewside,Utah
4767,600,48,3,260.96,782.88,2024-03-12,Processing,Strongport,New Hampshire
4768,577,189,3,84.62,253.86,2024-05-16,Delivered,Sullivanhaven,Tennessee
4769,944,168,1,36.23,36.23,2025-08-11,Processing,South Curtismouth,Oregon
4770,513,189,5,84.62,423.1,2025-03-21,Delivered,Johnsonmouth,Indiana
4771,244,185,8,48.88,391.04,2024-08-24,Delivered,Thomasbury,Maryland
4772,379,119,1,21.46,21.46,2024-08-03,Delivered,Rogerchester,Minnesota
4773,518,73,1,466.55,466.55,2024-11-29,Delivered,Gailhaven,North Carolina
4774,88,150,3,27.09,81.27,2024-05-01,Delivered,South Ruthburgh,Idaho
4775,179,171,12,47.53,570.36,2025-06-07,Delivered,Williamshire,Idaho
4776,64,9,1,901.03,901.03,2024-05-06,Shipped,East Laurenview,Alabama
4777,593,167,4,79.13,316.52,2024-10-09,Delivered,Deborahmouth,Connecticut
4778,765,3,3,104.42,313.26,2025-06-24,Delivered,Avilaside,Arkansas
4779,22,43,2,744.66,0.0,2024-08-21,Cancelled,West Bethshire,Arkansas
4780,850,157,3,160.66,481.98,2024-05-12,Delivered,South Travisville,New Hampshire
4781,125,97,2,62.81,125.62,2025-01-01,Delivered,Kristinbury,Arizona
4782,484,32,1,64.15,64.15,2025-11-24,Delivered,Millerbury,Oklahoma
4783,648,42,4,95.18,380.72,2024-12-29,Delivered,Mackfurt,Pennsylvania
4784,150,198,7,25.72,180.04,2025-06-15,Delivered,West Brandiberg,Wisconsin
4785,783,26,11,13.77,0.0,2024-06-01,Cancelled,Leefurt,Minnesota
4786,96,117,3,123.59,370.77,2025-11-17,Delivered,Port Jamesview,New Hampshire
4787,364,45,1,172.19,172.19,2025-05-23,Delivered,Nicoletown,Mississippi
4788,194,144,2,16.76,33.52,2024-11-28,Delivered,New Jamesfort,Iowa
4789,665,4,3,127.98,383.94,2025-09-28,Returned,Cynthiatown,Pennsylvania
4790,481,91,1,48.73,48.73,2024-10-15,Shipped,Lake Kristinefurt,California
4791,53,72,3,109.37,0.0,2025-07-16,Cancelled,Kennethshire,Kansas
4792,25,50,1,34.59,34.59,2024-07-27,Delivered,Weaverfort,Minnesota
4793,189,136,1,287.21,287.21,2024-10-12,Returned,Nicholsonland,Virginia
4794,909,16,2,218.41,436.82,2025-09-01,Shipped,New Amy,Connecticut
4795,159,25,3,115.58,346.74,2025-05-25,Delivered,North Brandiburgh,Wisconsin
4796,845,89,2,861.19,1722.38,2024-04-01,Delivered,Sandovalburgh,Tennessee
4797,331,190,1,105.43,105.43,2025-06-14,Delivered,Reginahaven,Minnesota
4798,433,132,1,115.46,115.46,2024-10-16,Delivered,Vaughanshire,North Carolina
4799,150,58,2,245.48,490.96,2025-02-27,Delivered,West Brandiberg,Wisconsin
4800,402,118,3,105.56,316.68,2025-11-01,Delivered,West Williamhaven,Tennessee
4801,918,60,7,18.23,127.61,2025-06-04,Delivered,Mullinsview,Montana
4802,408,12,2,466.36,932.72,2025-05-18,Delivered,West Toddton,Alabama
4803,512,22,1,18.02,0.0,2024-11-30,Cancelled,Dianafurt,Missouri
4804,117,140,3,5.91,17.73,2024-03-04,Delivered,South Stanley,North Dakota
4805,417,147,3,162.95,0.0,2024-04-16,Cancelled,Danielshaven,Minnesota
4806,269,25,3,115.58,346.74,2024-02-29,Delivered,Jordanfort,New Mexico
4807,831,161,4,20.39,81.56,2025-11-03,Delivered,Kennethside,Utah
4808,464,75,12,17.14,205.68,2024-09-28,Delivered,Lake Christopher,Oregon
4809,658,3,2,104.42,208.84,2025-02-09,Delivered,Josephland,Minnesota
4810,610,193,1,7.88,7.88,2024-02-23,Shipped,South Pamelaville,Oregon
4811,77,43,1,744.66,744.66,2025-11-24,Shipped,North John,Indiana
4812,418,60,12,18.23,218.76,2025-12-24,Delivered,Veronicafurt,Washington
4813,632,187,3,393.01,1179.03,2024-10-28,Delivered,New Victoria,New York
4814,306,80,5,84.05,420.25,2024-03-14,Delivered,Port Bryanborough,New York
4815,541,61,2,169.19,338.38,2024-05-20,Delivered,Adamston,New Jersey
4816,737,72,3,109.37,328.11,2024-11-15,Delivered,Lake Cheyenneside,Montana
4817,329,13,2,200.56,401.12,2024-05-09,Returned,Timothyfurt,Hawaii
4818,586,171,11,47.53,522.83,2025-08-14,Processing,South Martinmouth,Louisiana
4819,66,92,10,33.69,336.9,2025-02-07,Delivered,West Alexandriashire,New Jersey
4820,789,16,2,218.41,436.82,2025-09-16,Delivered,South Donna,Florida
4821,834,151,9,36.96,332.64,2025-11-09,Delivered,South Adrian,Hawaii
4822,323,82,5,37.77,188.85,2025-03-06,Delivered,South Sallyfort,Maryland
4823,257,196,4,59.8,239.2,2024-04-23,Delivered,Robynchester,Nebraska
4824,889,8,2,71.61,143.22,2024-09-07,Delivered,West Amberfort,Colorado
4825,962,178,5,26.9,134.5,2024-01-21,Delivered,New Mark,South Dakota
4826,69,109,1,401.48,401.48,2024-07-03,Delivered,East Lisa,Kentucky
4827,638,49,4,30.9,123.6,2025-04-11,Delivered,Heatherbury,New York
4828,99,72,2,109.37,218.74,2024-01-24,Delivered,Kimberlyborough,Minnesota
4829,34,95,3,22.59,67.77,2024-04-26,Delivered,Port Madison,Washington
4830,755,198,11,25.72,282.92,2025-09-21,Delivered,Ryanview,Tennessee
4831,989,65,3,180.33,540.99,2025-03-31,Delivered,East Alicia,New Hampshire
4832,353,102,1,75.07,75.07,2024-07-12,Delivered,Michaelport,South Carolina
4833,169,114,1,29.44,29.44,2024-12-11,Shipped,West Janetland,Nevada
4834,77,182,1,361.77,361.77,2025-01-03,Processing,North John,Indiana
4835,154,173,3,238.82,716.46,2025-07-03,Delivered,North Carol,Tennessee
4836,262,87,4,93.57,374.28,2024-02-27,Processing,North Amanda,Alaska
4837,381,198,9,25.72,231.48,2025-12-24,Delivered,Sullivanfort,Wyoming
4838,100,14,2,252.45,504.9,2025-09-09,Delivered,North Alexanderside,Oregon
4839,105,5,1,121.33,121.33,2025-12-13,Delivered,Schneiderchester,Delaware
4840,803,97,3,62.81,188.43,2024-10-18,Delivered,East Janetborough,New Mexico
4841,792,175,4,68.63,274.52,2025-09-08,Delivered,Port Victoriaton,Connecticut
4842,97,3,1,104.42,104.42,2024-06-04,Delivered,Mcdonaldfort,Alabama
4843,59,157,2,160.66,321.32,2025-10-05,Shipped,Mariaberg,Alabama
4844,695,26,3,13.77,41.31,2025-12-16,Delivered,West Jason,Maryland
4845,892,39,3,49.93,149.79,2024-06-18,Delivered,Port Tracyhaven,Arkansas
4846,7,87,3,93.57,0.0,2024-06-29,Cancelled,New Kristinbury,Washington
4847,786,61,2,169.19,338.38,2024-01-22,Delivered,Kennedyton,Kansas
4848,390,72,2,109.37,218.74,2025-01-21,Delivered,Oconnorshire,Florida
4849,735,151,12,36.96,443.52,2024-09-30,Delivered,Reedtown,Wisconsin
4850,62,108,12,35.35,424.2,2025-03-19,Delivered,New Glen,South Carolina
4851,375,24,5,7.3,36.5,2025-03-14,Delivered,Elizabethton,Maine
4852,331,12,1,466.36,466.36,2024-04-27,Delivered,Reginahaven,Minnesota
4853,905,107,1,329.62,329.62,2025-12-19,Delivered,West Annafort,Delaware
4854,953,102,4,75.07,300.28,2025-07-04,Shipped,Hopkinstown,Washington
4855,43,176,2,103.36,0.0,2025-04-27,Cancelled,Schwartzborough,Arizona
4856,516,161,3,20.39,61.17,2025-03-31,Delivered,Bryanmouth,South Dakota
4857,419,155,1,485.1,485.1,2024-03-16,Delivered,Port Nancy,Wyoming
4858,770,149,5,9.54,47.7,2024-01-27,Delivered,New Roberta,Kentucky
4859,653,42,4,95.18,380.72,2025-09-26,Delivered,North Cesarton,Texas
4860,7,145,2,1051.16,2102.32,2024-04-29,Shipped,New Kristinbury,Washington
4861,143,13,1,200.56,200.56,2025-01-26,Shipped,Patriciastad,South Carolina
4862,184,132,2,115.46,230.92,2025-04-01,Delivered,East William,Mississippi
4863,976,156,3,29.37,88.11,2024-11-11,Delivered,New Jason,Massachusetts
4864,430,148,4,75.74,302.96,2025-07-05,Processing,Jenniferton,Florida
4865,847,13,2,200.56,401.12,2025-08-02,Delivered,Kimberlyfort,Kentucky
4866,212,157,4,160.66,642.64,2025-07-16,Shipped,Port Jeffrey,Minnesota
4867,781,135,4,14.58,58.32,2024-02-16,Delivered,Watkinsfort,Louisiana
4868,230,102,5,75.07,375.35,2025-01-04,Delivered,Adamsshire,Pennsylvania
4869,808,47,2,64.42,128.84,2025-12-23,Delivered,Christopherbury,North Dakota
4870,630,140,6,5.91,35.46,2024-03-19,Delivered,New Ashleyborough,New Hampshire
4871,348,186,4,178.23,712.92,2025-08-06,Delivered,West Elizabethchester,New Jersey
4872,585,139,7,41.2,288.4,2024-09-11,Processing,Mooreview,Maryland
4873,411,96,3,26.39,79.17,2025-03-28,Delivered,West Debbieside,West Virginia
4874,69,103,1,59.49,59.49,2025-04-17,Delivered,East Lisa,Kentucky
4875,35,55,3,42.27,126.81,2025-10-27,Delivered,Oconnorberg,Idaho
4876,807,1,3,30.83,92.49,2025-08-29,Delivered,Thompsonhaven,Arkansas
4877,58,55,2,42.27,84.54,2025-06-04,Delivered,Jessicabury,New Jersey
4878,862,119,1,21.46,21.46,2025-04-18,Returned,Port Charlesland,Wisconsin
4879,772,7,4,45.16,180.64,2024-09-24,Shipped,East Daniel,North Dakota
4880,282,164,7,18.49,129.43,2024-11-30,Shipped,Robertsmouth,Texas
4881,391,30,3,84.94,254.82,2025-10-09,Delivered,Brandonburgh,Utah
4882,913,1,5,30.83,154.15,2024-08-14,Shipped,Sanchezfurt,Minnesota
4883,133,16,3,218.41,655.23,2025-04-10,Shipped,Julieshire,Montana
4884,726,120,5,8.28,41.4,2025-08-07,Delivered,Lake Randallmouth,California
4885,144,54,2,91.12,182.24,2025-03-08,Delivered,Kimberlyberg,Indiana
4886,444,110,4,22.94,0.0,2025-12-26,Cancelled,Robertburgh,Delaware
4887,451,94,3,56.88,170.64,2024-08-27,Delivered,Port Gregoryhaven,Pennsylvania
4888,193,170,3,178.63,535.89,2025-11-08,Delivered,Port Kimberly,Arkansas
4889,736,21,2,403.17,0.0,2024-02-10,Cancelled,New Tammy,Maryland
4890,419,58,3,245.48,736.44,2025-10-08,Delivered,Port Nancy,Wyoming
4891,792,153,1,20.9,20.9,2024-09-14,Delivered,Port Victoriaton,Connecticut
4892,363,156,1,29.37,29.37,2024-03-06,Delivered,Lake James,Washington
4893,590,15,2,81.03,162.06,2025-02-28,Delivered,East Christopher,Delaware
4894,584,157,2,160.66,321.32,2024-05-04,Returned,Brendabury,Ohio
4895,840,165,5,38.1,190.5,2025-05-31,Shipped,Valdezview,Wisconsin
4896,799,197,2,8.38,16.76,2025-09-29,Delivered,Christianhaven,South Carolina
4897,976,37,3,226.21,678.63,2025-11-30,Delivered,New Jason,Massachusetts
4898,288,147,2,162.95,325.9,2025-11-14,Delivered,Franklinfurt,Oregon
4899,176,126,3,26.67,80.01,2024-12-28,Delivered,West Kimberly,Vermont
4900,302,112,5,45.25,226.25,2024-01-25,Delivered,Campbellville,Missouri
4901,705,3,1,104.42,104.42,2024-05-05,Delivered,North David,Mississippi
4902,831,83,2,462.77,925.54,2025-07-15,Delivered,Kennethside,Utah
4903,228,158,3,57.88,173.64,2025-10-27,Shipped,Brianmouth,Arkansas
4904,972,173,1,238.82,238.82,2024-09-21,Delivered,Stephensonberg,Arkansas
4905,631,196,2,59.8,119.6,2025-08-31,Delivered,Clarktown,South Dakota
4906,890,152,2,1386.63,2773.26,2024-01-06,Delivered,Higginsside,New Mexico
4907,425,86,2,282.32,564.64,2024-09-09,Delivered,Abbottshire,Massachusetts
4908,55,48,3,260.96,782.88,2024-06-13,Delivered,North Amber,Pennsylvania
4909,874,159,4,24.62,98.48,2025-11-03,Delivered,Johnsonburgh,Ohio
4910,167,38,2,31.4,62.8,2025-02-07,Delivered,Emilymouth,Illinois
4911,365,47,1,64.42,64.42,2025-08-11,Delivered,East Tom,Alabama
4912,416,147,1,162.95,162.95,2025-03-27,Delivered,Lake Jeffrey,New Mexico
4913,892,17,3,153.37,460.11,2024-04-03,Delivered,Port Tracyhaven,Arkansas
4914,335,8,2,71.61,143.22,2024-06-29,Delivered,Stephensberg,Arkansas
4915,636,180,1,21.56,21.56,2025-05-22,Delivered,Morganburgh,Idaho
4916,962,35,1,18.72,18.72,2025-03-31,Delivered,New Mark,South Dakota
4917,191,62,3,22.04,66.12,2024-07-23,Delivered,North Hannah,Texas
4918,143,85,2,245.72,491.44,2025-08-30,Delivered,Patriciastad,South Carolina
4919,270,33,4,31.92,127.68,2024-04-29,Delivered,Lake Allisonside,Mississippi
4920,573,29,3,71.74,215.22,2025-03-04,Delivered,Christopherstad,Virginia
4921,732,75,1,17.14,17.14,2025-04-15,Shipped,Lake Donald,South Dakota
4922,1000,20,2,34.43,68.86,2025-12-24,Delivered,Gutierrezberg,South Dakota
4923,586,183,5,135.59,677.95,2024-10-13,Delivered,South Martinmouth,Louisiana
4924,777,156,3,29.37,0.0,2025-07-22,Cancelled,Mckinneyland,Minnesota
4925,191,24,6,7.3,43.8,2024-10-22,Delivered,North Hannah,Texas
4926,374,131,1,61.47,61.47,2025-04-23,Delivered,Erikfort,Nevada
4927,457,142,2,89.63,179.26,2024-03-23,Delivered,North Katrina,Maryland
4928,331,92,6,33.69,202.14,2025-06-28,Shipped,Reginahaven,Minnesota
4929,508,101,3,341.21,1023.63,2024-12-07,Delivered,Port Amanda,New Mexico
4930,777,94,3,56.88,170.64,2024-06-16,Delivered,Mckinneyland,Minnesota
4931,843,27,1,90.21,90.21,2025-05-12,Delivered,Allenberg,Massachusetts
4932,810,2,2,18.84,37.68,2024-01-12,Processing,Robertview,Kansas
4933,821,137,4,190.49,761.96,2024-06-25,Delivered,Deanport,North Carolina
4934,750,142,2,89.63,179.26,2024-08-18,Shipped,Albertberg,Kentucky
4935,16,86,3,282.32,846.96,2025-04-24,Delivered,North Lisastad,Kansas
4936,976,168,6,36.23,217.38,2024-04-17,Shipped,New Jason,Massachusetts
4937,425,98,2,231.55,463.1,2024-08-16,Delivered,Abbottshire,Massachusetts
4938,279,60,4,18.23,72.92,2024-11-17,Delivered,East Joanna,Idaho
4939,773,123,2,75.82,151.64,2024-07-14,Processing,Grayfort,Florida
4940,412,42,3,95.18,285.54,2025-12-26,Delivered,New Cynthia,Minnesota
4941,537,55,3,42.27,126.81,2025-06-17,Delivered,North Jamie,Maine
4942,681,5,1,121.33,121.33,2024-03-11,Processing,Andersonstad,North Dakota
4943,627,99,1,49.77,49.77,2025-02-10,Shipped,West Jeffrey,New Hampshire
4944,110,166,5,12.13,60.65,2024-01-24,Delivered,East Shelbychester,Louisiana
4945,706,130,2,186.07,372.14,2025-08-14,Processing,Websterside,Illinois
4946,423,177,2,180.62,361.24,2025-01-07,Delivered,Friedmanmouth,New Jersey
4947,136,27,1,90.21,90.21,2024-07-03,Returned,Carpenterton,Texas
4948,836,53,3,149.5,448.5,2024-04-19,Delivered,Deanside,Wyoming
4949,472,20,1,34.43,34.43,2025-07-28,Delivered,Michelleberg,Indiana
4950,694,147,2,162.95,325.9,2025-02-18,Delivered,North Brian,Colorado
4951,548,136,3,287.21,861.63,2024-09-05,Delivered,Thomasstad,Montana
4952,119,177,1,180.62,180.62,2024-10-18,Delivered,West Randyshire,Florida
4953,688,30,2,84.94,169.88,2024-05-18,Delivered,Port Autumn,Minnesota
4954,163,98,2,231.55,463.1,2024-04-12,Returned,Gravesville,Rhode Island
4955,663,85,1,245.72,245.72,2025-10-20,Processing,Port Deannaton,Kansas
4956,669,79,4,11.71,46.84,2024-07-13,Processing,Nicoleview,Maryland
4957,51,177,3,180.62,541.86,2025-12-10,Delivered,Carolynside,New Hampshire
4958,929,13,2,200.56,401.12,2025-04-25,Delivered,Hoffmanview,Idaho
4959,339,146,1,82.28,82.28,2024-12-25,Processing,Judyview,Wisconsin
4960,958,89,2,861.19,1722.38,2025-04-25,Delivered,East Gregory,Kansas
4961,421,93,1,1327.15,1327.15,2025-04-19,Delivered,Spencershire,Indiana
4962,713,122,4,28.49,113.96,2024-01-28,Delivered,Lisaside,Connecticut
4963,127,159,6,24.62,147.72,2024-03-14,Delivered,South Jamie,Maryland
4964,752,38,3,31.4,94.2,2024-06-15,Delivered,Pattersonmouth,Mississippi
4965,276,111,4,52.0,208.0,2025-03-26,Delivered,Port Jennifer,North Dakota
4966,986,69,5,87.97,439.85,2025-09-21,Delivered,West Josestad,New Hampshire
4967,645,194,2,78.91,157.82,2025-01-15,Returned,East Davidmouth,Utah
4968,126,52,3,58.13,174.39,2024-11-13,Delivered,Eriktown,Utah
4969,596,125,1,9.52,9.52,2025-11-21,Delivered,Michellehaven,New Jersey
4970,842,4,1,127.98,127.98,2025-02-16,Processing,Geneburgh,Arkansas
4971,40,190,1,105.43,105.43,2025-09-29,Shipped,Ashleyshire,Arizona
4972,769,123,1,75.82,75.82,2024-04-26,Delivered,Cameronfurt,California
4973,654,102,5,75.07,375.35,2025-01-22,Shipped,Williamshaven,Mississippi
4974,873,13,1,200.56,200.56,2024-12-26,Returned,Lake Amandafort,Iowa
4975,222,181,1,267.26,267.26,2024-02-10,Delivered,South Christopher,Ohio
4976,412,172,4,94.69,378.76,2024-05-20,Delivered,New Cynthia,Minnesota
4977,490,93,1,1327.15,1327.15,2024-03-05,Delivered,Chapmanborough,Kansas
4978,931,181,1,267.26,267.26,2024-09-24,Delivered,North Anthony,North Carolina
4979,764,191,2,14.34,28.68,2025-03-14,Delivered,Mckinneyberg,Idaho
4980,602,9,2,901.03,1802.06,2025-12-07,Shipped,South John,Arkansas
4981,136,181,1,267.26,267.26,2025-03-24,Delivered,Carpenterton,Texas
4982,261,98,2,231.55,463.1,2025-10-04,Delivered,Montgomerybury,Hawaii
4983,353,34,3,18.21,54.63,2024-12-30,Delivered,Michaelport,South Carolina
4984,412,65,1,180.33,180.33,2025-05-12,Delivered,New Cynthia,Minnesota
4985,469,155,2,485.1,970.2,2024-08-31,Delivered,South Jeffreyton,West Virginia
